> GMT_XY
212.657 -56.994
212.683 -57.0043
212.726 -57.003
212.76 -57.0131
212.779 -57.0571
212.763 -57.091
212.755 -57.1246
212.722 -57.1701
212.69 -57.2156
212.658 -57.2945
212.625 -57.3289
212.6 -57.3408
212.584 -57.3747
212.559 -57.42
212.552 -57.4536
212.561 -57.4867
212.579 -57.5084
212.614 -57.5185
212.656 -57.5172
212.683 -57.5498
212.7 -57.5604
212.735 -57.5816
212.769 -57.5806
212.786 -57.5689
212.802 -57.5462
212.818 -57.5123
212.817 -57.4789
212.816 -57.4456
212.841 -57.4114
212.867 -57.4218
212.901 -57.4319
212.911 -57.4761
212.92 -57.5092
212.921 -57.5314
212.889 -57.5992
212.874 -57.6553
212.892 -57.6993
212.91 -57.7322
212.911 -57.7544
212.929 -57.7872
212.981 -57.8302
213.017 -57.8625
213.043 -57.8951
213.044 -57.9173
213.061 -57.9391
213.07 -57.9499
213.097 -57.9714
213.114 -57.982
213.141 -58.0146
213.15 -58.0366
213.185 -58.08
213.246 -58.1116
213.306 -58.1209
213.332 -58.1201
213.357 -58.1193
213.367 -58.1524
213.393 -58.185
213.411 -58.1956
213.437 -58.206
213.479 -58.1936
213.49 -58.2711
213.499 -58.2931
213.525 -58.3257
213.568 -58.3244
213.593 -58.3125
213.603 -58.3345
213.603 -58.3568
213.604 -58.379
213.63 -58.4005
213.69 -58.4098
213.715 -58.3979
213.731 -58.364
213.766 -58.3629
213.775 -58.3849
213.768 -58.4297
213.769 -58.4853
213.787 -58.5181
213.849 -58.5942
213.945 -58.6469
213.897 -58.7486
213.864 -58.7941
213.865 -58.8163
213.882 -58.8158
213.916 -58.8148
213.949 -58.7804
213.992 -58.7902
214.027 -58.8114
213.996 -58.9126
213.971 -58.9467
213.972 -58.9912
214.009 -59.0791
214.071 -59.144
214.09 -59.2103
214.039 -59.2229
214.031 -59.2454
213.998 -59.2798
213.897 -59.3274
213.821 -59.3298
213.796 -59.3639
213.702 -59.3668
213.66 -59.3903
213.609 -59.3919
213.592 -59.3924
213.585 -59.426
213.654 -59.4573
213.657 -59.5685
213.615 -59.581
213.59 -59.5929
213.591 -59.6262
213.532 -59.6725
213.517 -59.7175
213.45 -59.7641
213.451 -59.8086
213.46 -59.8306
213.463 -59.9084
213.498 -59.9519
213.523 -59.94
213.522 -59.9066
213.582 -59.8937
213.631 -59.8365
213.681 -59.8016
213.708 -59.8342
213.667 -59.9022
213.642 -59.903
213.601 -59.9599
213.61 -59.993
213.637 -60.0256
213.681 -60.0688
213.75 -60.0889
213.767 -60.0995
213.769 -60.144
213.761 -60.1776
213.693 -60.1797
213.659 -60.203
213.653 -60.2811
213.654 -60.3034
213.69 -60.3691
213.717 -60.4017
213.786 -60.4329
213.821 -60.4541
213.856 -60.4976
213.85 -60.5646
213.825 -60.5876
213.783 -60.6223
213.707 -60.6357
213.657 -60.6707
213.649 -60.6932
213.633 -60.7271
213.625 -60.7607
213.618 -60.8165
213.536 -60.9304
213.529 -60.964
213.488 -61.0209
213.455 -61.0664
213.449 -61.1445
213.425 -61.1898
213.417 -61.2123
213.411 -61.3016
213.455 -61.3559
213.438 -61.3564
213.432 -61.4123
213.459 -61.4671
213.451 -61.5007
213.452 -61.5229
213.478 -61.5444
213.505 -61.577
213.515 -61.6324
213.518 -61.7436
213.522 -61.8548
213.506 -61.9109
213.526 -61.9772
213.51 -62.011
213.511 -62.0444
213.545 -62.0545
213.547 -62.1101
213.591 -62.1755
213.617 -62.1859
213.668 -62.1843
213.705 -62.25
213.774 -62.2702
213.845 -62.3682
213.913 -62.3661
213.948 -62.3985
214.026 -62.4406
214.053 -62.4843
214.123 -62.5378
214.158 -62.5591
214.185 -62.6028
214.195 -62.6359
214.238 -62.6568
214.224 -62.7463
214.198 -62.7471
214.183 -62.8255
214.117 -62.9054
214.111 -62.9835
214.113 -63.0503
214.114 -63.0725
214.192 -63.1147
214.244 -63.1242
214.228 -63.1692
214.29 -63.2453
214.326 -63.2998
214.369 -63.3208
214.397 -63.3867
214.407 -63.4421
214.435 -63.508
214.479 -63.5512
214.523 -63.5944
214.566 -63.6153
214.618 -63.6249
214.654 -63.6906
214.689 -63.7229
214.75 -63.7545
214.793 -63.7643
214.819 -63.7857
214.787 -63.8535
214.823 -63.9081
214.865 -63.9068
214.9 -63.9169
214.91 -63.9722
214.937 -64.027
214.957 -64.1044
214.993 -64.1701
215.037 -64.2021
215.012 -64.2474
214.997 -64.2924
215.006 -64.3255
215.032 -64.347
215.1 -64.3226
215.102 -64.4005
215.103 -64.4339
215.122 -64.4667
215.157 -64.499
215.192 -64.5202
215.226 -64.5303
215.277 -64.5288
215.302 -64.5057
215.362 -64.515
215.465 -64.523
215.525 -64.5323
215.56 -64.5646
215.596 -64.6081
215.615 -64.6743
215.683 -64.6722
215.751 -64.6589
215.776 -64.647
215.811 -64.6571
215.805 -64.7463
215.872 -64.7109
215.95 -64.7308
215.943 -64.7978
215.928 -64.865
215.98 -64.8968
215.999 -64.9408
216.033 -64.9509
216.058 -64.9278
216.101 -64.9488
216.137 -64.9811
216.147 -65.0253
216.165 -65.0693
216.216 -65.0455
216.249 -65.011
216.265 -64.9994
216.334 -65.0195
216.336 -65.0751
216.38 -65.1072
216.432 -65.1501
216.427 -65.2505
216.445 -65.2944
216.498 -65.3373
216.492 -65.4266
216.51 -65.4706
216.529 -65.5145
216.555 -65.536
216.556 -65.5693
216.566 -65.6024
216.592 -65.6128
216.617 -65.612
216.627 -65.6451
216.645 -65.6668
216.696 -65.6652
216.714 -65.7092
216.724 -65.7534
216.743 -65.8085
216.769 -65.83
216.821 -65.8284
216.855 -65.8496
216.882 -65.8821
216.908 -65.9036
216.959 -65.902
217.009 -65.856
217.042 -65.8215
217.11 -65.7972
217.161 -65.7956
217.171 -65.8509
217.172 -65.8732
217.174 -65.9177
217.175 -65.9511
217.193 -65.9839
217.235 -65.9714
217.227 -66.0051
217.229 -66.0496
217.23 -66.0829
217.265 -66.1041
217.317 -66.1248
217.302 -66.2032
217.26 -66.2267
217.244 -66.2495
217.245 -66.294
217.255 -66.3271
217.273 -66.3599
217.308 -66.4145
217.327 -66.4473
217.362 -66.5019
217.355 -66.5355
217.364 -66.5575
217.373 -66.5795
217.417 -66.6115
217.436 -66.6555
217.463 -66.7214
217.456 -66.7773
217.467 -66.8327
217.494 -66.8986
217.538 -66.9418
217.549 -66.9971
217.575 -67.0186
217.601 -67.04
217.636 -67.0612
217.652 -67.0384
217.73 -67.0583
217.772 -67.0459
217.831 -67.0218
217.883 -67.0202
217.883 -67.0424
217.901 -67.053
217.935 -67.052
217.977 -67.0395
218.01 -66.994
218.026 -66.9489
218.068 -66.9254
218.102 -66.9243
218.145 -66.9341
218.188 -66.9439
218.164 -66.9892
218.157 -67.0451
218.166 -67.0782
218.192 -67.0885
218.242 -67.0424
218.31 -67.0181
218.36 -66.9942
218.394 -66.982
218.436 -66.9474
218.469 -66.9352
218.496 -66.9789
218.49 -67.0347
218.456 -67.058
218.415 -67.1039
218.35 -67.2061
218.359 -67.2392
218.393 -67.227
218.411 -67.2487
218.495 -67.2016
218.546 -67.1889
218.671 -67.3742
218.665 -67.4524
218.676 -67.5188
218.677 -67.5744
218.671 -67.6414
218.681 -67.6857
218.699 -67.7074
218.716 -67.718
218.784 -67.7047
218.809 -67.6706
218.858 -67.6245
218.918 -67.6226
218.97 -67.6321
218.973 -67.7322
218.975 -67.7879
218.986 -67.8877
218.962 -67.9219
218.928 -67.9452
218.912 -67.9679
218.904 -68.0016
218.964 -68.0108
219.024 -68.0201
219.084 -67.996
219.15 -67.9271
219.199 -67.8588
219.241 -67.8241
219.352 -67.8317
219.381 -67.931
219.449 -67.9289
219.456 -67.873
219.446 -67.8511
219.437 -67.818
219.461 -67.7838
219.479 -67.8055
219.513 -67.8044
219.521 -67.7819
219.529 -67.7483
219.563 -67.7472
219.572 -67.7803
219.582 -67.8134
219.6 -67.8463
219.652 -67.8669
219.678 -67.8884
219.679 -67.9217
219.655 -67.9559
219.681 -67.9773
219.707 -67.9988
219.709 -68.0544
219.744 -68.0867
219.729 -68.1428
219.715 -68.2324
219.709 -68.3105
219.684 -68.3335
219.659 -68.3677
219.643 -68.4016
219.628 -68.4577
219.629 -68.5022
219.656 -68.5348
219.722 -68.4548
219.736 -68.3764
219.761 -68.3534
219.822 -68.3849
219.865 -68.4058
219.908 -68.4044
219.986 -68.4354
220.038 -68.4561
220.091 -68.4989
220.145 -68.6086
220.197 -68.6292
220.249 -68.661
220.397 -68.7231
220.373 -68.7684
220.348 -68.8137
220.322 -68.8034
220.296 -68.782
220.27 -68.7716
220.22 -68.7955
220.17 -68.8638
220.105 -68.955
220.141 -69.0206
220.203 -69.0966
220.213 -69.1408
220.277 -69.2613
220.33 -69.3264
220.365 -69.3588
220.377 -69.4697
220.404 -69.4911
220.446 -69.4898
220.498 -69.4882
220.524 -69.4985
220.532 -69.5094
220.533 -69.5316
220.525 -69.543
220.508 -69.5435
220.483 -69.5555
220.475 -69.578
220.476 -69.6002
220.493 -69.6108
220.527 -69.5986
220.543 -69.587
220.562 -69.6309
220.563 -69.6532
220.555 -69.6757
220.556 -69.6979
220.573 -69.7196
220.566 -69.7533
220.567 -69.7978
220.576 -69.8197
220.611 -69.8298
220.679 -70.3732
221.231 -70.8012
221.31 -70.8655
221.355 -70.9198
221.408 -70.9738
221.461 -71.0278
221.515 -71.1263
221.569 -71.2025
221.629 -71.2006
221.604 -71.2348
221.642 -71.3672
221.687 -71.4326
221.708 -71.5544
221.71 -71.6212
221.703 -71.6771
221.722 -71.721
221.74 -71.7649
221.752 -71.8648
221.763 -71.9535
221.774 -72.0089
221.786 -72.1309
221.829 -72.3968
221.837 -72.6638
221.848 -72.9975
221.844 -73.1423
221.814 -73.2769
221.75 -73.4236
221.743 -73.4684
221.736 -73.5243
221.729 -73.569
221.739 -73.6244
221.759 -73.7128
221.794 -73.7229
221.837 -73.7438
221.864 -73.7763
221.882 -73.8203
221.884 -73.8648
221.841 -73.8661
221.799 -73.8786
221.798 -73.8564
221.738 -73.8694
221.765 -73.913
221.758 -73.9467
221.732 -73.9475
221.682 -73.9825
221.709 -74.0373
221.693 -74.0601
221.65 -74.0503
221.617 -74.0736
221.584 -74.1414
221.579 -74.2307
221.553 -74.2426
221.538 -74.2988
221.541 -74.3766
221.524 -74.3994
221.528 -74.5218
221.494 -74.534
221.423 -74.7144
221.417 -74.8147
221.404 -74.9265
221.379 -74.9496
221.373 -75.0277
221.356 -75.0393
221.367 -75.117
221.335 -75.1736
221.329 -75.2518
221.295 -75.2862
221.305 -75.3193
221.298 -75.3641
221.239 -75.4104
221.193 -75.5567
221.159 -75.58
221.116 -75.5702
221.109 -75.6039
221.161 -75.6245
221.136 -75.6698
221.094 -75.6711
221.078 -75.705
221.064 -75.8057
221.005 -75.8521
220.971 -75.8642
220.955 -75.887
220.956 -75.9204
220.982 -75.9307
220.999 -75.9191
221.017 -75.9408
221.034 -75.9402
221.025 -75.9516
220.974 -75.9532
220.923 -75.9549
220.907 -75.9776
220.856 -75.9904
220.844 -75.8905
220.832 -75.7796
220.613 -75.8866
220.614 -75.9311
220.529 -75.9561
220.524 -76.0453
220.508 -76.1015
220.451 -76.1701
220.402 -76.2607
220.43 -76.3266
220.33 -76.4299
220.318 -76.5973
220.294 -76.6204
220.242 -76.622
220.182 -76.6016
220.126 -76.7481
220.087 -76.8495
220.053 -76.8617
220.002 -76.8633
219.933 -76.8655
219.882 -76.8782
219.849 -76.9015
219.85 -76.9237
219.807 -76.9362
219.773 -76.9484
219.714 -76.9614
219.655 -76.9966
219.588 -77.0433
219.553 -77.0332
219.528 -77.0451
219.521 -77.0788
219.495 -77.0684
219.461 -77.0918
219.426 -77.0706
219.418 -77.0931
219.384 -77.0941
219.375 -77.0722
219.35 -77.0841
219.34 -77.0621
219.212 -77.055
219.213 -77.0995
219.239 -77.0987
219.239 -77.1098
219.153 -77.1013
218.974 -77.0958
218.851 -76.9994
218.791 -77.0124
218.767 -77.0577
218.717 -77.0926
218.753 -77.1472
218.746 -77.2142
218.697 -77.2714
218.655 -77.295
218.604 -77.33
218.589 -77.3861
218.634 -77.4626
218.628 -77.5297
218.706 -77.5606
218.716 -77.6049
218.792 -77.5802
218.928 -77.5537
218.987 -77.5408
219.004 -77.5068
219.07 -77.4491
219.086 -77.3929
219.091 -77.2814
219.15 -77.2573
219.175 -77.2454
219.174 -77.2232
219.225 -77.2104
219.235 -77.2435
219.261 -77.2539
219.254 -77.3098
219.28 -77.3201
219.322 -77.3076
219.324 -77.3521
219.291 -77.3977
219.188 -77.4009
219.189 -77.4231
219.25 -77.4546
219.293 -77.4533
219.36 -77.4067
219.451 -77.3148
219.545 -77.3007
219.63 -77.298
219.682 -77.3187
219.675 -77.3523
219.685 -77.3965
219.703 -77.4294
219.729 -77.4397
219.762 -77.4164
219.804 -77.3928
219.856 -77.3912
219.907 -77.4007
219.951 -77.4216
220.002 -77.42
220.045 -77.4187
220.087 -77.4062
220.097 -77.4393
220.115 -77.4833
220.142 -77.5159
220.211 -77.5471
220.263 -77.5677
220.316 -77.5995
220.359 -77.6204
220.445 -77.64
220.48 -77.65
220.557 -77.6587
220.599 -77.6463
220.625 -77.6455
220.644 -77.7006
220.646 -77.7562
220.665 -77.8224
220.742 -77.8311
220.819 -77.8287
220.896 -77.8374
220.906 -77.8705
220.924 -77.8922
220.96 -77.9579
220.978 -77.9907
221.022 -78.0116
221.032 -78.0558
221.066 -78.0548
221.134 -78.0526
221.186 -78.051
221.203 -78.0616
221.238 -78.0716
221.289 -78.0811
221.342 -78.1129
221.386 -78.1561
221.448 -78.232
221.509 -78.2746
221.607 -78.3829
221.687 -78.4695
221.748 -78.5344
221.819 -78.5989
221.909 -78.7297
221.962 -78.7837
222.025 -78.9042
222.097 -78.991
222.151 -79.0895
222.224 -79.2209
222.278 -79.3082
222.316 -79.4184
222.369 -79.4946
222.406 -79.5714
222.452 -79.6813
222.498 -79.7801
222.536 -79.8791
222.555 -79.9675
222.584 -80.0557
222.612 -80.1216
222.64 -80.1987
222.66 -80.2871
222.707 -80.4193
222.72 -80.5636
222.738 -80.6076
222.741 -80.6966
222.768 -80.7402
222.787 -80.8064
222.807 -80.8949
222.82 -81.0281
222.833 -81.1724
222.838 -81.3171
222.837 -81.562
222.791 -81.7417
222.802 -81.8081
222.781 -81.9536
222.743 -82.1218
222.689 -82.3016
222.66 -82.4696
222.622 -82.6044
222.555 -82.6622
222.539 -82.685
222.499 -82.7865
222.439 -82.7995
222.461 -82.9324
222.394 -83.0013
222.303 -83.0822
222.271 -83.1611
222.206 -83.2856
222.142 -83.4102
222.06 -83.5241
221.969 -83.6161
221.852 -83.7199
221.743 -83.8013
221.701 -83.8138
221.666 -83.8149
221.64 -83.8046
221.622 -83.7717
221.613 -83.7497
221.578 -83.7397
221.536 -83.7633
221.476 -83.7541
221.441 -83.7329
221.39 -83.7345
221.33 -83.7253
221.26 -83.694
221.225 -83.6617
221.181 -83.6408
221.095 -83.6324
220.966 -83.603
220.888 -83.5721
220.801 -83.5191
220.765 -83.4646
220.747 -83.4318
220.72 -83.3992
220.702 -83.3775
220.659 -83.3677
220.632 -83.3351
220.606 -83.3248
220.563 -83.315
220.547 -83.3378
220.547 -83.3601
220.566 -83.404
220.576 -83.4483
220.584 -83.448
220.648 -83.5573
220.706 -83.7671
220.791 -84.0317
220.981 -84.3375
221.123 -84.5223
221.151 -84.5771
221.187 -84.6428
221.276 -84.7514
221.33 -84.8276
221.375 -84.893
221.411 -84.9587
221.447 -85.0132
221.517 -85.0445
221.587 -85.109
221.59 -85.1869
221.608 -85.2198
221.643 -85.2409
221.644 -85.2854
221.706 -85.3392
221.657 -85.4075
221.693 -85.4843
221.678 -85.5405
221.722 -85.5725
221.782 -85.5929
221.794 -85.7038
221.813 -85.7589
221.849 -85.7912
221.892 -85.8121
221.919 -85.8558
221.929 -85.8889
221.963 -85.8767
221.98 -85.8873
221.981 -85.9207
221.991 -85.9538
222.018 -86.0086
222.054 -86.052
222.08 -86.0512
222.088 -86.062
222.107 -86.0949
222.099 -86.1285
222.127 -86.1833
222.163 -86.2379
222.224 -86.2805
222.261 -86.3795
222.306 -86.4449
222.325 -86.5111
222.301 -86.5453
222.275 -86.5572
222.276 -86.5906
222.303 -86.6121
222.644 -86.5567
225.244 -90.4496
225.273 -90.5378
225.3 -90.5815
225.334 -90.5692
225.352 -90.6021
225.354 -90.6577
225.347 -90.7136
225.352 -90.8582
225.363 -90.9358
225.372 -90.9689
225.418 -91.0454
225.446 -91.1113
225.535 -91.2198
225.605 -91.2733
225.622 -91.2727
225.63 -91.2502
225.656 -91.2494
225.734 -91.2914
225.795 -91.3006
225.82 -91.2775
225.844 -91.2434
225.887 -91.242
225.922 -91.2631
225.957 -91.2732
225.985 -91.3502
226.019 -91.3602
226.072 -91.4031
226.073 -91.4365
226.092 -91.4693
226.118 -91.4796
226.233 -91.5873
226.284 -91.5967
226.311 -91.6293
226.365 -91.7055
226.496 -91.7793
226.574 -91.799
226.626 -91.8196
226.643 -91.8079
226.677 -91.8069
226.704 -91.8394
226.713 -91.8725
226.748 -91.8936
226.791 -91.8923
226.817 -91.9026
226.835 -91.9354
226.896 -91.9446
226.914 -91.9663
226.923 -91.9994
226.959 -92.0428
227.029 -92.0851
227.144 -92.2039
227.205 -92.2353
227.248 -92.2339
227.273 -92.2108
227.299 -92.21
227.342 -92.2198
227.344 -92.2754
227.354 -92.3307
227.364 -92.3638
227.407 -92.3847
227.392 -92.4409
227.394 -92.4965
227.403 -92.5296
227.431 -92.5955
227.476 -92.6498
227.503 -92.7046
227.512 -92.7154
227.548 -92.7477
227.574 -92.7802
227.627 -92.8231
227.698 -92.8876
227.725 -92.9313
227.751 -92.9416
227.785 -92.9404
227.811 -92.9285
227.845 -92.9274
227.873 -92.9822
227.883 -93.0264
227.893 -93.0818
227.877 -93.1268
227.887 -93.171
227.924 -93.2367
227.968 -93.2798
228.004 -93.3343
228.031 -93.3891
228.059 -93.4328
228.104 -93.4981
228.14 -93.5638
228.176 -93.6072
228.201 -93.6063
228.211 -93.6283
228.296 -93.6255
228.332 -93.6689
228.333 -93.7023
228.385 -93.7229
228.446 -93.7543
228.473 -93.7869
228.552 -93.8511
228.63 -93.8597
228.665 -93.892
228.708 -93.8906
228.727 -93.9457
228.78 -93.9996
228.8 -94.0658
228.817 -94.0764
228.834 -94.0758
228.844 -94.0978
228.89 -94.2077
228.934 -94.2397
228.961 -94.2833
228.996 -94.2933
228.997 -94.3378
229.067 -94.3801
229.161 -94.3548
229.185 -94.3206
229.202 -94.32
229.229 -94.3414
229.248 -94.3965
229.24 -94.419
229.249 -94.441
229.275 -94.4402
229.291 -94.4174
229.307 -94.3834
229.341 -94.3712
229.384 -94.3698
229.428 -94.3907
229.478 -94.3556
229.556 -94.3865
229.6 -94.4185
229.643 -94.4171
229.688 -94.4713
229.81 -94.5453
229.863 -94.577
229.916 -94.6309
229.917 -94.6643
229.943 -94.6746
230.012 -94.6835
230.064 -94.704
230.144 -94.7905
230.196 -94.8111
230.318 -94.8517
230.431 -94.9037
230.449 -94.9365
230.459 -94.9584
230.52 -95.001
230.582 -95.0546
230.644 -95.1083
230.654 -95.1525
230.647 -95.1973
230.648 -95.2529
230.675 -95.2744
230.71 -95.2955
230.719 -95.3063
230.736 -95.3058
230.77 -95.2935
230.812 -95.2699
230.88 -95.2565
230.932 -95.2548
230.958 -95.2762
230.994 -95.3196
231.012 -95.3524
231.064 -95.3841
231.099 -95.383
231.135 -95.4375
231.146 -95.504
231.132 -95.6158
231.168 -95.6703
231.23 -95.7351
231.281 -95.7111
231.324 -95.7097
231.334 -95.7428
231.382 -95.6632
231.416 -95.6399
231.466 -95.6048
231.543 -95.5911
231.612 -95.5889
231.664 -95.6206
231.726 -95.6631
231.779 -95.7059
231.858 -95.7702
231.938 -95.8566
232.001 -95.9325
232.045 -95.9867
232.1 -96.074
232.144 -96.1282
232.18 -96.1716
232.258 -96.1913
232.319 -96.2227
232.406 -96.2644
232.522 -96.3831
232.654 -96.4901
232.785 -96.5638
232.865 -96.6391
232.979 -96.7133
233.023 -96.7564
233.086 -96.8434
233.219 -96.9726
233.317 -97.0808
233.407 -97.2226
233.496 -97.2976
233.567 -97.3732
233.63 -97.4602
233.782 -97.6556
233.891 -97.8191
233.98 -97.9275
234.026 -98.0151
234.098 -98.1241
234.178 -98.2105
234.205 -98.2319
234.302 -98.3067
234.389 -98.3594
234.45 -98.3797
234.529 -98.4328
234.598 -98.4416
234.624 -98.463
234.659 -98.4619
234.694 -98.483
234.788 -98.4798
234.857 -98.4998
234.935 -98.5084
235.021 -98.5278
235.167 -98.5118
235.306 -98.5628
235.461 -98.5688
235.564 -98.5876
235.634 -98.6187
235.721 -98.6604
235.801 -98.7468
235.846 -98.7899
235.891 -98.8552
235.942 -98.8534
235.96 -98.8863
236.031 -98.9285
236.06 -99.0277
236.12 -99.0368
236.147 -99.0582
236.158 -99.1469
236.179 -99.2465
236.241 -99.3112
236.301 -99.3092
236.364 -99.4073
236.366 -99.463
236.323 -99.4644
236.324 -99.4978
236.351 -99.5303
236.367 -99.4964
236.385 -99.5069
236.369 -99.552
236.405 -99.5842
236.421 -99.5503
236.471 -99.5151
236.497 -99.5365
236.652 -99.5536
236.806 -99.5151
236.866 -99.5353
237.158 -99.5366
237.348 -99.5525
237.428 -99.6389
237.472 -99.6598
237.602 -99.7111
237.656 -99.7761
237.716 -99.7741
237.785 -99.794
237.838 -99.8256
237.881 -99.8353
237.976 -99.8433
238.108 -99.9391
238.169 -99.9704
238.205 -100.014
238.225 -100.102
238.296 -100.167
238.313 -100.155
238.373 -100.164
238.409 -100.207
238.442 -100.184
238.468 -100.194
238.487 -100.249
238.515 -100.293
238.549 -100.292
238.574 -100.269
238.635 -100.289
238.706 -100.353
238.758 -100.385
238.891 -100.492
238.97 -100.556
239.007 -100.622
239.033 -100.643
239.076 -100.641
239.146 -100.684
239.286 -100.757
239.449 -100.762
239.458 -100.773
239.596 -100.78
239.682 -100.788
239.843 -100.738
239.937 -100.724
240.033 -100.765
240.163 -100.794
240.277 -100.868
240.372 -100.887
240.432 -100.874
240.5 -100.86
240.621 -100.89
240.707 -100.887
240.768 -100.907
240.846 -100.938
240.925 -100.98
240.968 -100.978
241.063 -100.986
241.098 -101.007
241.123 -101.006
241.166 -100.982
241.217 -100.981
241.251 -100.968
241.294 -100.967
241.346 -100.976
241.44 -100.984
241.509 -100.982
241.578 -100.98
241.664 -100.988
241.742 -101.018
241.819 -101.016
241.871 -101.014
241.897 -101.035
241.992 -101.032
242.026 -101.031
242.095 -101.04
242.148 -101.094
242.174 -101.104
242.208 -101.08
242.209 -101.103
242.269 -101.101
242.354 -101.075
242.491 -101.06
242.55 -101.046
242.593 -101.034
242.739 -101.029
242.815 -101.015
242.824 -101.004
243.021 -101.008
243.072 -100.984
243.158 -100.992
243.183 -100.958
243.243 -100.967
243.311 -100.953
243.397 -100.939
243.508 -100.924
243.628 -100.92
243.696 -100.896
243.773 -100.893
243.876 -100.878
243.944 -100.865
244.021 -100.862
244.081 -100.849
244.149 -100.835
244.218 -100.833
244.277 -100.82
244.347 -100.84
244.39 -100.849
244.426 -100.893
244.469 -100.902
244.495 -100.924
244.504 -100.912
244.529 -100.911
244.565 -100.944
244.609 -100.964
244.652 -100.974
244.712 -100.972
244.755 -100.981
244.816 -101.002
244.876 -101
244.903 -101.043
244.948 -101.086
244.992 -101.129
245.027 -101.15
245.113 -101.158
245.193 -101.234
245.238 -101.299
245.282 -101.309
245.309 -101.352
245.327 -101.374
245.37 -101.383
245.405 -101.393
245.423 -101.415
245.424 -101.437
245.45 -101.47
245.519 -101.467
245.625 -101.553
245.713 -101.617
245.783 -101.648
245.819 -101.68
245.854 -101.701
245.943 -101.798
246.005 -101.851
246.1 -101.859
246.16 -101.868
246.256 -101.909
246.29 -101.897
246.324 -101.896
246.377 -101.928
246.43 -101.981
249.175 -103.589
249.2 -103.566
249.287 -103.596
249.348 -103.628
249.393 -103.682
249.447 -103.736
249.457 -103.769
249.483 -103.801
249.571 -103.854
249.624 -103.885
249.676 -103.906
249.693 -103.905
249.7 -103.86
249.716 -103.826
249.75 -103.814
249.794 -103.835
249.845 -103.822
249.881 -103.876
249.925 -103.897
249.953 -103.963
249.984 -104.095
249.996 -104.206
250.018 -104.328
250.045 -104.361
250.046 -104.405
250.064 -104.438
250.09 -104.426
250.126 -104.491
250.213 -104.522
250.274 -104.531
250.303 -104.63
250.308 -104.752
250.309 -104.786
250.32 -104.863
250.348 -104.929
